weiboID,repostNum,struc_virality,struc_varility_net,label
3854881662260560,0,0.0,0.0,fake
3853389605318299,0,0.0,0.0,fake
3854856337470383,0,0.0,0.0,fake
3855205554247923,0,0.0,0.0,fake
3853234379015234,0,0.0,0.0,fake
3853677892607413,3,1.6666666666666663,1.6666666666666667,fake
3854761332111992,0,0.0,0.0,fake
3854853350828301,0,0.0,0.0,fake
3862835102695163,0,0.0,0.0,fake
3853973758889548,0,0.0,0.0,fake
3855107131097672,1,1.0,1.0,fake
3855202723858918,0,0.0,0.0,fake
3855911108230929,0,0.0,0.0,fake
3853350959655722,0,0.0,0.0,fake
3853229383246567,0,0.0,0.0,fake
3854730965029574,0,0.0,0.0,fake
3853425706282996,0,0.0,0.0,fake
3855095177225650,0,0.0,0.0,fake
3854841367285755,0,0.0,0.0,fake
3853647022916204,1,1.0,1.0,fake
3853902321861195,3,1.6666666666666663,1.6666666666666667,fake
3855573097857545,0,0.0,0.0,fake
3853348694703607,0,0.0,0.0,fake
3855202014380122,0,0.0,0.0,fake
3853414469781133,3,1.5,1.5,fake
3854708496075609,4,1.7999999999999998,1.8,fake
3853226577409155,0,0.0,0.0,fake
3854829564207843,0,0.0,0.0,fake
3855076865309400,0,0.0,0.0,fake
3855485839247324,0,0.0,0.0,fake
3855201636851725,0,0.0,0.0,fake
3854701201736174,0,0.0,0.0,fake
3853807744589642,0,0.0,0.0,fake
3853601950429428,0,0.0,0.0,fake
3853410439235240,0,0.0,0.0,fake
3853348430477119,0,0.0,0.0,fake
3855065674340214,0,0.0,0.0,fake
3853207602234580,2,1.3333333333333333,1.3333333333333333,fake
3855200668809836,3,1.5,1.5,fake
3854815400962767,0,0.0,0.0,fake
3853762517017258,0,0.0,0.0,fake
3853337084677711,0,0.0,0.0,fake
3855434681448113,0,0.0,0.0,fake
3854482549470117,0,0.0,0.0,fake
3853600784486594,0,0.0,0.0,fake
3853410435038571,1,1.0,1.0,fake
3853335906023521,0,0.0,0.0,fake
3853204032950869,0,0.0,0.0,fake
3853407800724150,0,0.0,0.0,fake
3855062746851075,0,0.0,0.0,fake
3854472679823262,1,1.0,1.0,fake
3853745413092045,0,0.0,0.0,fake
3854813601709217,0,0.0,0.0,fake
3853574087424224,0,0.0,0.0,fake
3855401382898631,0,0.0,0.0,fake
3855177180267421,0,0.0,0.0,fake
3855041020678416,0,0.0,0.0,fake
3853331418304969,0,0.0,0.0,fake
3853743927885963,0,0.0,0.0,fake
3854804772247174,0,0.0,0.0,fake
3853554530288349,0,0.0,0.0,fake
3854445064437993,0,0.0,0.0,fake
3853197703593841,0,0.0,0.0,fake
3855397880391300,0,0.0,0.0,fake
3853743508274186,0,0.0,0.0,fake
3853179781733079,0,0.0,0.0,fake
3855033588386603,0,0.0,0.0,fake
3855124357537256,0,0.0,0.0,fake
3853305434715733,1,1.0,1.0,fake
3854804604779917,2,1.3333333333333333,1.3333333333333333,fake
3855356872819313,0,0.0,0.0,fake
3854366949885697,0,0.0,0.0,fake
3853742392295630,0,0.0,0.0,fake
3853165437327902,0,0.0,0.0,fake
3855012801349122,0,0.0,0.0,fake
3853398451608976,0,0.0,0.0,fake
3855121614089816,0,0.0,0.0,fake
3853270735008835,0,0.0,0.0,fake
3854010761414862,2,1.3333333333333333,1.3333333333333333,fake
3855263038016525,1,1.0,1.0,fake
3853081433792597,6,1.7142857142857146,1.7142857142857142,fake
3855008925833130,0,0.0,0.0,fake
3853730925780286,0,0.0,0.0,fake
3853397138817559,0,0.0,0.0,fake
3853458862166934,0,0.0,0.0,fake
3853976892242010,0,0.0,0.0,fake
3854774027789267,0,0.0,0.0,fake
3853246185449797,1,1.0,1.0,fake
3855118363264807,1,1.0,1.0,fake
3853067084604520,0,0.0,0.0,fake
3853714761087424,0,0.0,0.0,fake
3853392226800622,0,0.0,0.0,fake
3853441615215609,1,1.0,1.0,fake
3855226941917183,0,0.0,0.0,fake
3855159954388894,0,0.0,0.0,fake
3855159362903045,3,1.5,1.5,fake
3855159694305731,0,0.0,0.0,fake
3856477611962179,0,0.0,0.0,fake
3861180026402010,0,0.0,0.0,fake
3856460209457717,0,0.0,0.0,fake
3859526723445129,0,0.0,0.0,fake
3861132119073067,0,0.0,0.0,fake
3857581988457661,0,0.0,0.0,fake
3856454861770851,0,0.0,0.0,fake
3857270662646846,0,0.0,0.0,fake
3862479900235767,1,1.0,1.0,fake
3860975235122714,0,0.0,0.0,fake
3858743425484996,0,0.0,0.0,fake
3856318480053615,0,0.0,0.0,fake
3856992072566378,0,0.0,0.0,fake
3858701331140274,0,0.0,0.0,fake
3860517976515114,0,0.0,0.0,fake
3856286728934220,0,0.0,0.0,fake
3861953217249082,0,0.0,0.0,fake
3858500725334999,0,0.0,0.0,fake
3856837848031348,0,0.0,0.0,fake
3861704259309400,0,0.0,0.0,fake
3858339005795052,0,0.0,0.0,fake
3856105069808727,0,0.0,0.0,fake
3856698332308986,0,0.0,0.0,fake
3856658641993928,0,0.0,0.0,fake
3859891783936194,0,0.0,0.0,fake
3861650031755683,0,0.0,0.0,fake
3856103249068482,1,1.0,1.0,fake
3857860414756229,0,0.0,0.0,fake
3856648026225633,0,0.0,0.0,fake
3859887555627493,0,0.0,0.0,fake
3861596754965114,0,0.0,0.0,fake
3857757227075872,0,0.0,0.0,fake
3855927574814187,0,0.0,0.0,fake
3856508876337953,0,0.0,0.0,fake
3859869511902593,0,0.0,0.0,fake
3861543110051807,0,0.0,0.0,fake
3856500408176235,0,0.0,0.0,fake
3857696439111680,0,0.0,0.0,fake
3855927209891347,0,0.0,0.0,fake
3859815224926383,0,0.0,0.0,fake
3861511631864615,0,0.0,0.0,fake
3857671285824268,0,0.0,0.0,fake
3856483609476014,0,0.0,0.0,fake
3859560496420588,0,0.0,0.0,fake
3861334296445686,0,0.0,0.0,fake
3855916145613993,0,0.0,0.0,fake
3862713447197221,3,1.5,1.5,fake
3874021227302892,1,1.0,1.0,fake
3869519028514139,0,0.0,0.0,fake
3869545456640503,0,0.0,0.0,fake
3869510824498067,0,0.0,0.0,fake
3868871264321254,0,0.0,0.0,fake
3860943882685407,0,0.0,0.0,fake
3857999481453551,1,1.0,1.0,fake
3857578692280967,0,0.0,0.0,fake
3852314425405972,0,0.0,0.0,fake
3852251997586668,0,0.0,0.0,fake
3851232764727850,0,0.0,0.0,fake
3849922707542915,0,0.0,0.0,fake
3847425859433142,0,0.0,0.0,fake
3847176943332933,0,0.0,0.0,fake
3846085535996082,0,0.0,0.0,fake
3866213803614700,2,1.3333333333333333,1.3333333333333333,fake
3845791855062905,1,1.0,1.0,fake
3845070300562266,0,0.0,0.0,fake
3859392871527024,0,0.0,0.0,fake
3854145616209001,1,1.0,1.0,fake
3845058166254938,2,1.3333333333333333,1.3333333333333333,fake
3867823027733994,0,0.0,0.0,fake
3867730405031858,0,0.0,0.0,fake
3865321113134249,0,0.0,0.0,fake
3865249168170592,0,0.0,0.0,fake
3864251057465772,1,1.0,1.0,fake
3862948898854326,0,0.0,0.0,fake
3870243271552563,0,0.0,0.0,fake
3861358427190722,4,1.8000000000000005,1.8,fake
3860114144461091,0,0.0,0.0,fake
3869598405044391,0,0.0,0.0,fake
3873075839838664,0,0.0,0.0,fake
3872594224854012,0,0.0,0.0,fake
3871553416298488,0,0.0,0.0,fake
3871348260287407,0,0.0,0.0,fake
3871079246077888,0,0.0,0.0,fake
3860955781961051,0,0.0,0.0,fake
3871021310153092,0,0.0,0.0,fake
3860876450392715,0,0.0,0.0,fake
3870677008017694,0,0.0,0.0,fake
3843717368477816,0,0.0,0.0,fake
3870302834173748,0,0.0,0.0,fake
3860568413248586,0,0.0,0.0,fake
3864194392719928,0,0.0,0.0,fake
3869721860090787,0,0.0,0.0,fake
3854838536634242,2,1.3333333333333333,1.3333333333333333,fake
3860216548557669,1,1.0,1.0,fake
3854751672320350,0,0.0,0.0,fake
3864174084399808,0,0.0,0.0,fake
3869720283740710,0,0.0,0.0,fake
3864138332006269,0,0.0,0.0,fake
3868803362824190,0,0.0,0.0,fake
3854463988843043,1,1.0,1.0,fake
3863064401558138,1,1.0,1.0,fake
3853042405508249,1,1.0,1.0,fake
3864135068854834,0,0.0,0.0,fake
3866590862441073,0,0.0,0.0,fake
3852997094427777,0,0.0,0.0,fake
3860169350190837,1,1.0,1.0,fake
3861618012690898,0,0.0,0.0,fake
3851443981341607,0,0.0,0.0,fake
3865561933202821,0,0.0,0.0,fake
3864022758037556,0,0.0,0.0,fake
3860128300421940,0,0.0,0.0,fake
3864233944929056,0,0.0,0.0,fake
3862093730439577,0,0.0,0.0,fake
3861598689324221,0,0.0,0.0,fake
3851232131001024,0,0.0,0.0,fake
3864154165528323,0,0.0,0.0,fake
3858447013770200,0,0.0,0.0,fake
3861733448145383,0,0.0,0.0,fake
3860078475807767,0,0.0,0.0,fake
3848718900347857,1,1.0,1.0,fake
3864153834342137,0,0.0,0.0,fake
3870460271479497,0,0.0,0.0,fake
3857643666070717,1,1.0,1.0,fake
3860072168063065,0,0.0,0.0,fake
3848141218042355,0,0.0,0.0,fake
3856885159739467,0,0.0,0.0,fake
3856499393118442,0,0.0,0.0,fake
3856129131971524,4,1.7999999999999998,1.8,fake
3873468803817510,0,0.0,0.0,fake
3855552289764472,1,1.0,1.0,fake
3863763650260733,0,0.0,0.0,fake
3873335991705500,0,0.0,0.0,fake
3861620952613918,0,0.0,0.0,fake
3855220847535725,0,0.0,0.0,fake
3847486986881345,0,0.0,0.0,fake
3859929549026857,0,0.0,0.0,fake
3873316856940872,0,0.0,0.0,fake
3870454412358914,0,0.0,0.0,fake
3868976079618920,0,0.0,0.0,fake
3857934117319434,0,0.0,0.0,fake
3857577480100900,0,0.0,0.0,fake
3857263901358337,5,1.6666666666666663,1.6666666666666667,fake
3857190223396509,0,0.0,0.0,fake
3855574100106969,0,0.0,0.0,fake
3855115855450202,2,1.3333333333333333,1.3333333333333333,fake
3855054735832531,0,0.0,0.0,fake
3855047656053932,0,0.0,0.0,fake
3857178047577507,0,0.0,0.0,fake
3856674056447191,0,0.0,0.0,fake
3855013879281394,0,0.0,0.0,fake
3854996930019945,21,3.6103896103896105,3.6103896103896105,fake
3856660106079966,2,1.3333333333333333,1.3333333333333333,fake
3855937377293285,1,1.0,1.0,fake
3858447923821061,0,0.0,0.0,fake
3855414984741642,2,1.3333333333333333,1.3333333333333333,fake
3854835978336830,0,0.0,0.0,fake
3855794145582387,0,0.0,0.0,fake
3854781006764957,0,0.0,0.0,fake
3855768593763237,0,0.0,0.0,fake
3855380000523509,3,1.5,1.5,fake
3857316329428611,0,0.0,0.0,fake
3869146746172861,0,0.0,0.0,fake
3856646109609839,0,0.0,0.0,fake
3857308419168898,0,0.0,0.0,fake
3855376137525070,0,0.0,0.0,fake
3868782529477506,0,0.0,0.0,fake
3857308209437391,1,1.0,1.0,fake
3856566207828992,0,0.0,0.0,fake
3855218561431694,0,0.0,0.0,fake
3857262387359569,2,1.3333333333333333,1.3333333333333333,fake
3857777682346829,0,0.0,0.0,fake
3855200496603338,0,0.0,0.0,fake
3857261762329728,0,0.0,0.0,fake
3868769686525858,0,0.0,0.0,fake
3856533392128307,82,3.502203937702028,3.502203937702028,fake
3854709603579269,1,1.0,1.0,fake
3858418932793691,0,0.0,0.0,fake
3857746090768268,0,0.0,0.0,fake
3857175917165221,0,0.0,0.0,fake
3855199230114874,0,0.0,0.0,fake
3856512177244168,0,0.0,0.0,fake
3857255881783107,0,0.0,0.0,fake
3858303971385342,0,0.0,0.0,fake
3857026184128451,0,0.0,0.0,fake
3857704714447759,0,0.0,0.0,fake
3855188068394102,0,0.0,0.0,fake
3856507978544009,0,0.0,0.0,fake
3854640674745235,0,0.0,0.0,fake
3857225494100455,0,0.0,0.0,fake
3856993125327620,3,1.5,1.5,fake
3857617694774712,0,0.0,0.0,fake
3855735970710463,0,0.0,0.0,fake
3861728196247019,0,0.0,0.0,fake
3855092992548955,0,0.0,0.0,fake
3858147880406044,0,0.0,0.0,fake
3856208849075145,0,0.0,0.0,fake
3855560254943591,0,0.0,0.0,fake
3858124835994053,0,0.0,0.0,fake
3857521208628337,0,0.0,0.0,fake
3861208841064941,0,0.0,0.0,fake
3856918446041425,0,0.0,0.0,fake
3855521985846697,2,1.3333333333333333,1.3333333333333333,fake
3857981810930929,0,0.0,0.0,fake
3857382293626763,0,0.0,0.0,fake
3856910602637568,0,0.0,0.0,fake
3855517342130663,0,0.0,0.0,fake
3857973623610481,0,0.0,0.0,fake
3857372596378433,4,1.6000000000000003,1.6,fake
3859128876950242,0,0.0,0.0,fake
3857963867455045,0,0.0,0.0,fake
3855494601385447,0,0.0,0.0,fake
3857362207123604,0,0.0,0.0,fake
3855081504309189,0,0.0,0.0,fake
3857347170628755,0,0.0,0.0,fake
3857929788999984,13,2.7362637362637363,2.7362637362637363,fake
3855470047948502,0,0.0,0.0,fake
3857224998429095,0,0.0,0.0,fake
3858684793318532,1,1.0,1.0,fake
3854476437692426,0,0.0,0.0,fake
3856818042343086,0,0.0,0.0,fake
3856171750867067,0,0.0,0.0,fake
3857891843210977,0,0.0,0.0,fake
3855081243963082,0,0.0,0.0,fake
3858486360280198,0,0.0,0.0,fake
3855437759811401,0,0.0,0.0,fake
3857331865876172,1,1.0,1.0,fake
3854380475889949,1,1.0,1.0,fake
3857203537049637,0,0.0,0.0,fake
3856677177122659,0,0.0,0.0,fake
3856122287286398,0,0.0,0.0,fake
3862307929483856,0,0.0,0.0,fake
3860823149153659,0,0.0,0.0,fake
3859882736531785,0,0.0,0.0,fake
3858840623350187,0,0.0,0.0,fake
3858813251849785,0,0.0,0.0,fake
3858773682267066,0,0.0,0.0,fake
3864842576011788,0,0.0,0.0,fake
3863461346089317,0,0.0,0.0,fake
3857676490741787,0,0.0,0.0,fake
3866091816095135,0,0.0,0.0,fake
3858008956196057,0,0.0,0.0,fake
3856794654787874,0,0.0,0.0,fake
3861954777116528,0,0.0,0.0,fake
3864144446803717,0,0.0,0.0,fake
3856638534653896,0,0.0,0.0,fake
3872018543960458,0,0.0,0.0,fake
3871798900345693,0,0.0,0.0,fake
3871779967322489,0,0.0,0.0,fake
3872820037761963,242,2.0895146753732616,2.089514675373261,fake
3866027987653392,3,1.5,1.5,fake
3872916606886493,0,0.0,0.0,fake
3871560311831877,0,0.0,0.0,fake
3857984004698160,0,0.0,0.0,fake
3872735942032321,310,2.1366663209210666,2.1366663209210657,fake
3872108503877022,0,0.0,0.0,fake
3872115017437410,0,0.0,0.0,fake
3872108213454981,0,0.0,0.0,fake
3872107312063226,0,0.0,0.0,fake
3872109111319963,0,0.0,0.0,fake
3872106925862397,1,1.0,1.0,fake
3872109413862230,1,1.0,1.0,fake
3872106577847739,0,0.0,0.0,fake
3872134092715515,0,0.0,0.0,fake
3872133958342996,0,0.0,0.0,fake
3872130527777597,0,0.0,0.0,fake
3872129260749161,0,0.0,0.0,fake
3872124332239895,1,1.0,1.0,fake
3872120704240667,0,0.0,0.0,fake
3872122898078152,0,0.0,0.0,fake
3872113071060802,0,0.0,0.0,fake
3872120092206387,0,0.0,0.0,fake
3872112953013495,1,1.0,1.0,fake
3872119601683943,0,0.0,0.0,fake
3872122898076049,2,1.3333333333333333,1.3333333333333333,fake
3872116740866615,0,0.0,0.0,fake
3872112412122090,0,0.0,0.0,fake
3872116967678967,0,0.0,0.0,fake
3872114962160687,0,0.0,0.0,fake
3872111313082773,0,0.0,0.0,fake
3872122634482875,0,0.0,0.0,fake
3872111980166906,0,0.0,0.0,fake
3872114081701111,0,0.0,0.0,fake
3872110830739250,0,0.0,0.0,fake
3872122466100112,0,0.0,0.0,fake
3872113884589746,0,0.0,0.0,fake
3872110449641854,0,0.0,0.0,fake
3872113813205508,0,0.0,0.0,fake
3872123485173964,1,1.0,1.0,fake
3872109937420589,0,0.0,0.0,fake
3872141500451440,0,0.0,0.0,fake
3872109723538516,0,0.0,0.0,fake
3872139478498574,0,0.0,0.0,fake
3872121212102631,0,0.0,0.0,fake
3872113260126769,0,0.0,0.0,fake
3872109677353757,0,0.0,0.0,fake
3872135775116079,0,0.0,0.0,fake
3872056808154290,3,1.6666666666666663,1.6666666666666667,fake
3872068480848580,0,0.0,0.0,fake
3871888029369919,0,0.0,0.0,fake
3872080363311331,1,1.0,1.0,fake
3871154039105241,0,0.0,0.0,fake
3870039998515188,1,1.0,1.0,fake
3870798374558094,0,0.0,0.0,fake
3843562858873524,0,0.0,0.0,fake
3869542072081377,1,1.0,1.0,fake
3870421088606758,1,1.0,1.0,fake
3869238743902992,0,0.0,0.0,fake
3866813412237322,0,0.0,0.0,fake
3851496955693133,5,1.866666666666667,1.8666666666666667,fake
3870254197275525,45,2.3227053140096614,2.322705314009662,fake
3869339268698647,2,1.3333333333333333,1.3333333333333333,fake
3853728350686676,1,1.0,1.0,fake
3868977594270276,0,0.0,0.0,fake
3851612076766968,0,0.0,0.0,fake
3857642198183898,0,0.0,0.0,fake
3851586722294557,1,1.0,1.0,fake
3857525033935405,0,0.0,0.0,fake
3851359378361776,0,0.0,0.0,fake
3857095914505114,0,0.0,0.0,fake
3850375625406098,0,0.0,0.0,fake
3849957809417527,0,0.0,0.0,fake
3855928422154436,1,1.0,1.0,fake
3849701042849766,0,0.0,0.0,fake
3855105851570422,0,0.0,0.0,fake
3849664396934101,0,0.0,0.0,fake
3853347755053179,9,2.1333333333333337,2.1333333333333333,fake
3855046636837769,1,1.0,1.0,fake
3849309013420833,0,0.0,0.0,fake
3854877061023415,0,0.0,0.0,fake
3853067227222100,0,0.0,0.0,fake
3849041413139008,1,1.0,1.0,fake
3854118491868255,0,0.0,0.0,fake
3848894138087284,0,0.0,0.0,fake
3853032687331620,7,2.25,2.25,fake
3869176278117647,46,3.592969472710454,3.592969472710453,fake
3866292002350687,86,5.338144881047848,5.338144881047848,fake
3869173879121289,7,1.75,1.75,fake
3867011652615004,0,0.0,0.0,fake
3866971932238509,0,0.0,0.0,fake
3867815994347419,2,1.3333333333333333,1.3333333333333333,fake
3866077375576129,0,0.0,0.0,fake
3867806317488612,1,1.0,1.0,fake
3865680703339652,65,4.10955710955711,4.10955710955711,fake
3867353329137703,3,1.5,1.5,fake
3867336874885461,0,0.0,0.0,fake
3865597135675303,0,0.0,0.0,fake
3869371422232154,0,0.0,0.0,fake
3869338857438000,0,0.0,0.0,fake
3869323880168026,1,1.0,1.0,fake
3869602746314457,0,0.0,0.0,fake
3869504667230444,0,0.0,0.0,fake
3869488388919341,1,1.0,1.0,fake
3869331895047524,0,0.0,0.0,fake
3869354762583172,1,1.0,1.0,fake
3869310051470809,0,0.0,0.0,fake
3869340057472183,0,0.0,0.0,fake
3869551815157073,0,0.0,0.0,fake
3869167755423525,0,0.0,0.0,fake
3869334302655004,0,0.0,0.0,fake
3869500372285440,0,0.0,0.0,fake
3867068636394068,0,0.0,0.0,fake
3869504524709581,0,0.0,0.0,fake
3869393664873635,0,0.0,0.0,fake
3869261678665234,1,1.0,1.0,fake
3869342330549780,0,0.0,0.0,fake
3868828759451726,0,0.0,0.0,fake
3868475880007316,0,0.0,0.0,fake
3869020052918177,1,1.0,1.0,fake
3867390348093255,0,0.0,0.0,fake
3868285394888044,0,0.0,0.0,fake
3848710448511020,0,0.0,0.0,fake
3844640417996519,0,0.0,0.0,fake
3849616393387071,1,1.0,1.0,fake
3851924765798168,0,0.0,0.0,fake
3853714282984488,6,1.9047619047619049,1.9047619047619049,fake
3867843751801459,0,0.0,0.0,fake
3867840950103737,0,0.0,0.0,fake
3867896919257460,0,0.0,0.0,fake
3867488448463473,0,0.0,0.0,fake
3866059558071308,0,0.0,0.0,fake
3853299650628025,0,0.0,0.0,fake
3853058544668068,0,0.0,0.0,fake
3853030309032334,0,0.0,0.0,fake
3867387025543080,0,0.0,0.0,fake
3865685119793851,0,0.0,0.0,fake
3867487357883133,107,2.1265143648321216,2.1265143648321216,fake
3867350589573871,1,1.0,1.0,fake
3864993538186319,0,0.0,0.0,fake
3863158676108578,0,0.0,0.0,fake
3866616972628080,0,0.0,0.0,fake
3861013398951437,0,0.0,0.0,fake
3866941343243744,50,3.0039215686274514,3.003921568627451,fake
3862804438323587,0,0.0,0.0,fake
3858592568672437,1,1.0,1.0,fake
3856535022934012,0,0.0,0.0,fake
3846362649261251,0,0.0,0.0,fake
3844017353424646,0,0.0,0.0,fake
3855379018180494,0,0.0,0.0,fake
3864251074897382,0,0.0,0.0,fake
3859906899760382,0,0.0,0.0,fake
3865172618013957,0,0.0,0.0,fake
3865728438590506,1,1.0,1.0,fake
3864993386412122,0,0.0,0.0,fake
3865301597190382,102,3.4410812868836858,3.4410812868836853,fake
3865208059522755,1,1.0,1.0,fake
3865204314566470,0,0.0,0.0,fake
3864803783333949,0,0.0,0.0,fake
3864648829054186,0,0.0,0.0,fake
3864240554855465,0,0.0,0.0,fake
3863798693983918,0,0.0,0.0,fake
3865566915749421,0,0.0,0.0,fake
3865226460446002,0,0.0,0.0,fake
3865226103772134,0,0.0,0.0,fake
3865225466314041,0,0.0,0.0,fake
3865225247851111,0,0.0,0.0,fake
3865224996454224,0,0.0,0.0,fake
3865220378583529,0,0.0,0.0,fake
3865224828497940,0,0.0,0.0,fake
3865349659544191,0,0.0,0.0,fake
3865401979112421,1,1.0,1.0,fake
3865376251492093,0,0.0,0.0,fake
3865212610769113,23,2.068840579710145,2.068840579710145,fake
3865227726390211,2,1.3333333333333333,1.3333333333333333,fake
