138,1,BV1Eq4y1g7dU,197,6133130,15042,社 交 废 物 4,\/\/i0.hdslb.com\/bfs\/archive\/f731fd78fa2c7df6be1d5bb8542cc039c9463534.jpg,12513,97562,谁能想到这玩意儿能拍到第4期呢~。社交废物1：BV1vB4y1M7Wt。社交废物2：BV1sv411w73P。社交废物3：BV1Tq4y1N7vx。。出镜耳机：捷波朗Jabra Elite 7pro,http:\/\/www.bilibili.com\/video\/av549369080
138,2,BV1YF411h7xQ,177,6081732,3053,没想到跳高也能社死名场面,\/\/i0.hdslb.com\/bfs\/archive\/350469950fc56f391bc034c10e01d918e54252ff.jpg,2070,62823,,http:\/\/www.bilibili.com\/video\/av294279383
138,3,BV1Q44y1a7Rz,106,5903867,1871,这就是所谓的情侣酒店？,\/\/i0.hdslb.com\/bfs\/archive\/1f391e6e17f2b39d2ffe783c34eca9ed8adac74b.jpg,3562,24618,,http:\/\/www.bilibili.com\/video\/av976753619
138,4,BV13b4y1b7ca,540,5881998,38781,狗是谁？,\/\/i0.hdslb.com\/bfs\/archive\/3cd833fd06a3a6aff885fd955190ae2416eb430a.jpg,11172,63669,希望观众老爷喜欢这个系列！。素质三连，创作不易，希望你喜欢！,http:\/\/www.bilibili.com\/video\/av634319550
138,5,BV1cU4y1u71d,158,5713702,9309,姐姐，您看我行吗,\/\/i0.hdslb.com\/bfs\/archive\/de82da85bf4e642bcc81b81e37eff0d9ec1e62f7.jpg,15148,28772,我在寒风中打了两个小时电话,http:\/\/www.bilibili.com\/video\/av676774097
138,6,BV1Qr4y1r7DD,68,5382427,4308,可爱的羊巴鲁 King Vader来了！,\/\/i0.hdslb.com\/bfs\/archive\/c34f7873156a51867f455736d92b7d24fdb31e06.jpg,5836,60442,哔哩哔哩的小伙伴们大家好！我是 King Vader！。我今天正式加入 B 站了！,http:\/\/www.bilibili.com\/video\/av764210344
138,7,BV1EU4y1u7tH,1068,5135172,30639,史上最离谱随机挑战！他们终于回家吃饭了！【番外篇】,\/\/i0.hdslb.com\/bfs\/archive\/c5b5f2a8703d04c51f028bc154c616dd582a060e.jpg,6969,66146,随机挑战家属版！他们终于回家吃饭了！泪目！。点赞50W，再祸害他们一次！,http:\/\/www.bilibili.com\/video\/av676801448
138,8,BV1tQ4y1U7V3,686,4746145,6489,【街头恶作剧挑战43】男生：这个熊好像会动 女生：放P 你出现幻觉了吧,\/\/i0.hdslb.com\/bfs\/archive\/b2b9dad4166a51f73524563fda912e911956afc0.jpg,4260,30476,这一次把树叶和熊结合在一起，搞了个新玩法，感觉又发现了新大陆，看来以后熊会经常出现了！。最后各位别忘一键三连哈，您的的支持是我加快更新的动力！。YouTube：野生大肥扬Dafeiyang。微信公众号\/微博：野生大肥扬。BGM：ShitzenGiggles,http:\/\/www.bilibili.com\/video\/av719277946
138,9,BV1cq4y1r7sV,105,4628809,5353,第一次来，没什么才艺，给大家表演个变脸吧...,\/\/i0.hdslb.com\/bfs\/archive\/a595772a6fe4082d6b90f32f92b39c93e951ce2e.jpg,3867,82285,,http:\/\/www.bilibili.com\/video\/av591867482
138,10,BV1iF411b7uh,167,4600845,10987,《 联 通 客 服 》,\/\/i0.hdslb.com\/bfs\/archive\/3f69d5f3929b8d3053222f741921c4ebd546340a.jpg,9714,95807,允许非商用的转载\/改编\/二创，标明一下来源就行了。视频投自制，参加活动的话还是跟我沟通一下，不是非得索要版权费用之类的，只是象征性的确认一下不是营销号,http:\/\/www.bilibili.com\/video\/av294391727
138,11,BV1zQ4y1U73y,1716,4465515,52681,史上最离谱随机挑战！蹭饭名人堂大团圆了！【番外篇2】,\/\/i0.hdslb.com\/bfs\/archive\/1b95cd763ebdabbae1b6be2b40982f8ea022450e.jpg,7274,85676,随机挑战的全新系列！蹭饭挑战！无限羞耻！究极自闭！全程高能！名人堂大团圆！记得点赞！。。番外篇1：BV1EU4y1u7tH 第七期：BV1Kh411t7dZ 第六期：BV13T4y1d741 第五期：BV1xL4y167FJ 第四期：BV1gP4y1h7yA 第三期：BV1q34y1Q7Pu 第二期：BV1Hq4y1D7MR 第一期：BV1664y1W7zS,http:\/\/www.bilibili.com\/video\/av719314690
138,12,BV163411t794,179,4436037,2129,美国警察：放心只是做个笔录！（挥棒,\/\/i0.hdslb.com\/bfs\/archive\/541c2939e48436481427789e28e9f77fef4215a9.jpg,1345,34082,*本视频中所有内容不含对现实生活中的任何影射*。喜欢本视频的多多三连关注！我们今后会多多出这种类型的视频！。记得关注我们：@机智的碎月  @炎辰大鸽子  。求关注求三连！求关注求三连！求关注求三连！求关注求三连！求关注求三连！求关注求三连！求关注求三连！,http:\/\/www.bilibili.com\/video\/av421837725
138,13,BV1fS4y197mn,68,4391081,1838,教你泡泡糖应该怎么吃？,\/\/i0.hdslb.com\/bfs\/archive\/ebb9436e04dcf212162f67481e669fad036eb9e2.jpg,1882,13015,你吃泡泡糖，啥样？,http:\/\/www.bilibili.com\/video\/av721834719
138,14,BV17h41147em,125,4289463,4331,辣根咕哒豆？,\/\/i0.hdslb.com\/bfs\/archive\/7823153b77b8f251eccefd5921d1b19e0035d2ac.jpg,3447,28375,-,http:\/\/www.bilibili.com\/video\/av209314599
138,15,BV14g411N71Q,30,4139555,923,快 速 入 睡 小 技 巧,\/\/i0.hdslb.com\/bfs\/archive\/43aa1de0a22fb07b61b7bb1ae53fe2d7db4b05e7.jpg,2023,56074,喜欢我的话可以点关注哦~希望能给你带来更多欢笑:D,http:\/\/www.bilibili.com\/video\/av506876641
138,16,BV1jf4y1M7zz,98,3940147,4503,“ 东 风 ” 和 他 的 朋 友 们,\/\/i0.hdslb.com\/bfs\/archive\/2baa4b07ea87efe9c9ea0c664cfe37eea926315c.jpg,4957,114270,快来认识一下，“东风”和他的朋友们吧！。。视频来源：第五届网络青晚（全程回顾：https:\/\/www.bilibili.com\/video\/BV1pU4y1T7Ak\/）。视频制作：韩天冉,http:\/\/www.bilibili.com\/video\/av379278569
138,17,BV19L4y1v73q,213,3902528,690,不会真的有人以为，红眼是特效吧？,\/\/i0.hdslb.com\/bfs\/archive\/d005198effec55e3c7baefdda510e5eb43b8f08d.jpg,94,21268,-,http:\/\/www.bilibili.com\/video\/av849191497
138,18,BV13q4y167fd,66,3891967,2756,男生为铺垫求婚用纸戒指，拿出真钻戒瞬间绷不住了：未来一直有你,\/\/i0.hdslb.com\/bfs\/archive\/609171403acbfe8e594c54722a22f4c35387b486.png,7533,40095,11月16日四川成都，男生想向女友求婚，开始是用戒指糖做铺垫，然后在外吃饭的时候用卫生纸、筷子袋弄成戒指的形状，甚至手边什么也没有，直接用手指卷成一个OK的手势，女友都能看懂并每次都将手伸过来,http:\/\/www.bilibili.com\/video\/av591708095
138,19,BV1w3411b72G,180,3875745,3548,“有没有一种可能，她们是在跳高”,\/\/i0.hdslb.com\/bfs\/archive\/eed4cab1186010f3e03f971921c1f12ecbd4b467.jpg,2818,41765,BGM:：Genghis Khan - Dschinghis Khan,http:\/\/www.bilibili.com\/video\/av421938509
138,20,BV1iQ4y1U7k4,134,3689263,2981,最后那一刻，我看到了老弟对老爸深深的爱。,\/\/i0.hdslb.com\/bfs\/archive\/0653ed7ff645acda627127167bf20d2d004b9dbb.jpg,1316,12225,-,http:\/\/www.bilibili.com\/video\/av719273971
138,21,BV11q4y167Tv,86,3680351,686,漠叔与椰子的爱恨情仇,\/\/i0.hdslb.com\/bfs\/archive\/33da95781611d64f37506f13c3744d13222bd7e4.jpg,453,14570,-,http:\/\/www.bilibili.com\/video\/av591844731
138,22,BV16S4y197w6,123,3611417,231,真是医者难自医啊,\/\/i0.hdslb.com\/bfs\/archive\/d007370a42817fbab91c67514ff92f68ce48362a.jpg,357,9360,,http:\/\/www.bilibili.com\/video\/av721775436
138,23,BV1G44y1Y7yF,171,3589760,2004,某数学老师在不雅网站上教微积分，年收入破百万。,\/\/i0.hdslb.com\/bfs\/archive\/b1f8b49a9c9b2ae2b3ab7c3a882576e886fb43e4.jpg,2886,16374,-,http:\/\/www.bilibili.com\/video\/av976826293
138,24,BV1F3411b7En,705,3575966,14748,现在网上的开箱视频真是越来越给力了！【阅片无数Ⅱ 28】,\/\/i0.hdslb.com\/bfs\/archive\/081d1aed076d2eac34d152a642f7aebf63633739.jpg,8224,21082,第二季27BV1CL411u7hv：离大谱！这玩意看得我一愣一愣的。第二季26BV1UU4y1g7Bk：你们想把我笑死是吗！。第二季25BV1Gg411K7L9：请选出图中的工藤新一（单选）。第二季24BV1HL411g7hk：这女的骗我玩了多少垃圾游戏！。更多生活中的凉风请参见→微博@凉风Kaze。另外一些不适合在视频解答的题，之后会放在微博,http:\/\/www.bilibili.com\/video\/av421897699
138,25,BV1ph41147uF,156,3522815,4776,【羊巴鲁】你 也 想 起 舞 吗？,\/\/i0.hdslb.com\/bfs\/archive\/9191dc7476acb1f26e79d9f9dccb46d20bf93cb7.jpg,2815,39991,你 也 想 起 舞 吗？,http:\/\/www.bilibili.com\/video\/av209297609
138,26,BV1d44y1e7U3,160,3481815,2382,当你考试遇到不会做的题时,\/\/i0.hdslb.com\/bfs\/archive\/0ea631ceb2ebb84ffd9695a2673f33413d83934b.jpg,1634,37453,我破房了，你呢,http:\/\/www.bilibili.com\/video\/av976669354
138,27,BV1pi4y1o7Nm,84,3434407,1253,天津版 水母迷因 （伯伯你手真是太欠了,\/\/i0.hdslb.com\/bfs\/archive\/a6d0f3090a1c570275cec77b95b6bcb4c04081c4.jpg,1830,81581,你们要的水母迷因来了,http:\/\/www.bilibili.com\/video\/av549462347
138,28,BV1cS4y1R7gu,181,3393434,1510,广东人洗澡VS北方人洗澡,\/\/i0.hdslb.com\/bfs\/archive\/65edabd0a5f329bcb812a96a435957af402b6170.jpg,3215,28434,这是不是广东人的洗澡定律？,http:\/\/www.bilibili.com\/video\/av721845442
138,29,BV1jb4y1t7Xk,243,3298892,131,满级生物行为大赏！红眼之“社交天花板”，这气势真的很嚣张,\/\/i0.hdslb.com\/bfs\/archive\/e2caac4a2055c530f982f3edb58add0e06f8a38e.jpg,39,13628,-,http:\/\/www.bilibili.com\/video\/av634150292
138,30,BV1Wq4y167nD,157,3255156,2421,“人类跳高精华大赏”,\/\/i0.hdslb.com\/bfs\/archive\/86de5ea52092bf8898503f11fa6bd15b14326f4f.jpg,1313,37253,BGM:通天大道宽又阔,http:\/\/www.bilibili.com\/video\/av591774838
